PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,HasCabin,FamilySize,Sex_encoded,Embarked_C,Embarked_Q,Embarked_S,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown
168,0,3,1.2018099353148226,0.4327933656785018,4.491540342288931,-0.08666388103324908,0,2.5396987052416584,0,False,False,True,False,False,False,False,False,False,False,False,True
169,0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.12642988822675086,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
170,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
171,0,1,2.4314074284554814,-0.47454519624983954,-0.4736736092984604,0.026090367211616904,1,-0.5609748304808925,1,False,False,True,False,True,False,False,False,False,False,False,False
172,0,3,-1.949033640858116,3.1548090514635256,0.7676298785983874,-0.06199888922968463,0,2.5396987052416584,1,False,True,False,False,False,False,False,False,False,False,False,True
173,1,3,-2.1795831708219895,0.4327933656785018,0.7676298785983874,-0.4242561406845337,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
174,0,3,-0.6425863043961658,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
175,0,1,2.0471582118490255,-0.47454519624983954,-0.4736736092984604,-0.030371322596999754,1,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False
176,0,3,-0.8731358343600393,0.4327933656785018,0.7676298785983874,-0.4902797934380587,0,0.6792945838081278,1,False,False,True,False,False,False,False,False,False,False,False,True
177,0,3,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,1.9195639980971482,1,False,False,True,False,False,False,False,False,False,False,False,True
178,0,1,1.5860591519212783,-0.47454519624983954,-0.4736736092984604,-0.07030444769415023,1,-0.5609748304808925,0,True,False,False,False,False,True,False,False,False,False,False,False
179,0,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
180,0,3,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
181,0,3,-0.10463740114712752,6.784163299176891,2.0089333664952354,0.7519458402879414,0,5.64037224096421,0,False,False,True,False,False,False,False,False,False,False,False,True
182,0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.34539461138084326,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
183,0,3,-1.56478442425166,3.1548090514635256,2.0089333664952354,-0.016444159470040135,0,3.1598334123861687,1,False,False,True,False,False,False,False,False,False,False,False,True
184,1,2,-2.1795831708219895,1.340131927606843,0.7676298785983874,0.13683114673782454,1,1.299429290952638,1,False,False,True,False,False,False,False,False,True,False,False,False
185,1,3,-1.949033640858116,-0.47454519624983954,2.0089333664952354,-0.20495516825442542,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
186,0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.3583127057902398,1,-0.5609748304808925,1,False,False,True,True,False,False,False,False,False,False,False,False
187,1,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0,0.059159876663617626,0,False,True,False,False,False,False,False,False,False,False,False,True
188,1,1,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
189,0,3,0.8175607187083667,0.4327933656785018,0.7676298785983874,-0.3363340021468808,0,0.6792945838081278,1,False,True,False,False,False,False,False,False,False,False,False,True
190,0,3,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
191,1,2,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
192,0,2,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
193,1,3,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,-0.4902797934380587,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
194,1,2,-2.025883484179407,0.4327933656785018,0.7676298785983874,-0.12491978668775715,1,0.6792945838081278,1,False,False,True,False,False,False,False,False,True,False,False,False
195,1,1,1.1249600919935314,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,1,-0.5609748304808925,0,True,False,False,False,True,False,False,False,False,False,False,False
196,1,1,2.200857898491608,-0.47454519624983954,-0.4736736092984604,2.301728820789,1,-0.5609748304808925,0,True,False,False,False,True,False,False,False,False,False,False,False
197,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,False,True
198,0,3,0.9712604053509489,-0.47454519624983954,0.7676298785983874,-0.47920571548543794,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
199,1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
200,0,2,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
201,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
202,0,3,-0.10463740114712752,6.784163299176891,2.0089333664952354,0.7519458402879414,0,5.64037224096421,1,False,False,True,False,False,False,False,False,False,False,False,True
203,0,3,0.35646165878061953,-0.47454519624983954,-0.4736736092984604,-0.5176307525123133,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
204,0,3,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
205,1,3,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
206,0,3,-2.1027333275006983,-0.47454519624983954,0.7676298785983874,-0.43776248884929375,1,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,True,False,False
207,0,3,0.20276197213803718,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
208,1,3,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.2701412180209885,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
209,1,3,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
210,1,1,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,1,-0.5609748304808925,1,True,False,False,True,False,False,False,False,False,False,False,False
211,0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
212,1,2,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,-0.22559322262067316,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
213,0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
214,0,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
215,0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.49237782784290063,0,0.059159876663617626,1,False,True,False,False,False,False,False,False,False,False,False,True
216,1,1,0.12591212881674602,0.4327933656785018,-0.4736736092984604,1.6323350375212924,1,0.059159876663617626,0,True,False,False,False,False,False,True,False,False,False,False,False
217,1,3,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
218,0,2,0.9712604053509489,0.4327933656785018,-0.4736736092984604,-0.10478509950117394,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
219,1,1,0.20276197213803718,-0.47454519624983954,-0.4736736092984604,0.8876878608937296,1,-0.5609748304808925,0,True,False,False,False,False,False,True,False,False,False,False,False
220,0,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
221,1,3,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
222,0,2,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
223,0,3,1.6629089952425695,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
224,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
225,1,1,0.6638610320657843,0.4327933656785018,-0.4736736092984604,1.163700193253568,1,0.059159876663617626,1,False,False,True,False,False,True,False,False,False,False,False,False
226,0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4601623283443675,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
227,1,2,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
228,0,3,-0.6810112260568114,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
229,0,2,-0.8731358343600393,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
230,0,3,-0.10463740114712752,2.2474704895351842,0.7676298785983874,-0.13565761536436197,0,1.9195639980971482,0,False,False,True,False,False,False,False,False,False,False,False,True
231,1,1,0.4333115021019107,0.4327933656785018,-0.4736736092984604,1.0323213593611125,1,0.059159876663617626,0,False,False,True,False,False,True,False,False,False,False,False,False
232,0,3,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
233,0,2,2.277707741812899,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
234,1,3,-1.8721837975368247,3.1548090514635256,2.0089333664952354,-0.016444159470040135,0,3.1598334123861687,0,False,False,True,False,False,False,False,False,False,False,False,True
235,0,2,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
236,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
237,0,2,1.1249600919935314,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
238,1,2,-1.6416342675729512,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
239,0,2,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
240,0,2,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.4012683683236117,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
241,0,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,0,0.059159876663617626,0,True,False,False,False,False,False,False,False,False,False,False,True
242,1,3,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,0,0.059159876663617626,0,False,True,False,False,False,False,False,False,False,False,False,True
243,0,2,-0.027787557825836348,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
244,0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
245,0,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
246,0,1,1.1249600919935314,1.340131927606843,-0.4736736092984604,1.163700193253568,1,0.6792945838081278,1,False,True,False,False,False,True,False,False,False,False,False,False
247,0,3,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
248,1,2,-0.41203677443229225,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
249,1,1,0.5870111887444931,0.4327933656785018,0.7676298785983874,0.40974072380221066,1,0.6792945838081278,1,False,False,True,False,False,False,True,False,False,False,False,False
250,0,2,1.893458525206443,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
251,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
252,0,3,-0.027787557825836348,0.4327933656785018,0.7676298785983874,-0.43776248884929375,1,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,True,False,False
253,0,1,2.5082572717767726,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,1,-0.5609748304808925,1,False,False,True,False,False,True,False,False,False,False,False,False
254,0,3,0.04906228549545483,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
255,0,3,0.8944105620296577,-0.47454519624983954,2.0089333664952354,-0.2414492887801075,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
256,1,3,-0.027787557825836348,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,0,0.6792945838081278,0,True,False,False,False,False,False,False,False,False,False,False,True
257,1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,0,-0.5609748304808925,0,True,False,False,False,False,False,False,False,False,False,False,True
258,1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,1.093228788100527,1,-0.5609748304808925,0,False,False,True,False,True,False,False,False,False,False,False,False
259,1,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,9.667166525013505,0,-0.5609748304808925,0,True,False,False,False,False,False,False,False,False,False,False,True
260,1,2,1.5860591519212783,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
261,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,False,True
262,1,3,-2.025883484179407,3.1548090514635256,2.0089333664952354,-0.016444159470040135,0,3.1598334123861687,1,False,False,True,False,False,False,False,False,False,False,False,True
263,0,1,1.7397588385638607,0.4327933656785018,0.7676298785983874,0.955306180872432,1,0.6792945838081278,1,False,False,True,False,False,False,False,True,False,False,False,False
264,0,1,0.8175607187083667,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,1,-0.5609748304808925,1,False,False,True,False,True,False,False,False,False,False,False,False
265,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
266,0,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
267,0,3,-1.0268355210026217,3.1548090514635256,0.7676298785983874,0.1506737441786005,0,2.5396987052416584,1,False,False,True,False,False,False,False,False,False,False,False,True
268,1,3,-0.33518693111100106,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0,0.059159876663617626,1,False,False,True,False,False,False,False,False,False,False,False,True
269,1,1,2.200857898491608,-0.47454519624983954,0.7676298785983874,2.441497778832105,1,0.059159876663617626,0,False,False,True,False,False,True,False,False,False,False,False,False
270,1,1,0.4333115021019107,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,1,-0.5609748304808925,0,False,False,True,False,False,True,False,False,False,False,False,False
271,0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.024246350754841113,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
272,1,3,-0.33518693111100106,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
273,1,2,0.8944105620296577,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
274,0,1,0.5870111887444931,-0.47454519624983954,0.7676298785983874,-0.05042144409739929,1,0.059159876663617626,1,True,False,False,False,False,True,False,False,False,False,False,False
275,1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
276,1,1,2.585107115098064,0.4327933656785018,-0.4736736092984604,0.921244330558889,1,0.059159876663617626,0,False,False,True,False,False,False,True,False,False,False,False,False
277,0,3,1.2018099353148226,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
278,0,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
279,0,3,-1.7184841108942424,3.1548090514635256,0.7676298785983874,-0.06199888922968463,0,2.5396987052416584,1,False,True,False,False,False,False,False,False,False,False,False,True
280,1,3,0.4333115021019107,0.4327933656785018,0.7676298785983874,-0.24069423801061057,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
281,0,3,2.738806801740646,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,1,False,True,False,False,False,False,False,False,False,False,False,True
282,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
283,0,3,-1.0268355210026217,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
284,1,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
285,0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,1,-0.5609748304808925,1,False,False,True,True,False,False,False,False,False,False,False,False
286,0,3,0.27961181545932834,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
287,1,3,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
288,0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
289,1,2,0.9712604053509489,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
290,1,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
291,1,1,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,0.9391984311231651,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
292,1,1,-0.7962859910387481,0.4327933656785018,-0.4736736092984604,1.1854295476653287,1,0.059159876663617626,0,True,False,False,False,True,False,False,False,False,False,False,False
293,0,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3891875560116617,1,-0.5609748304808925,1,True,False,False,False,False,False,True,False,False,False,False,False
294,0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4702296719376591,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
295,0,3,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
296,0,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.09027201697708476,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
297,0,3,-0.45046169609293785,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,0,-0.5609748304808925,1,True,False,False,False,False,False,False,False,False,False,False,True
298,0,1,-2.1027333275006983,0.4327933656785018,2.0089333664952354,2.4029901895877646,1,1.299429290952638,0,False,False,True,False,False,True,False,False,False,False,False,False
299,1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,1,-0.5609748304808925,1,False,False,True,False,False,True,False,False,False,False,False,False
300,1,1,1.5860591519212783,-0.47454519624983954,0.7676298785983874,4.335332226633905,1,0.059159876663617626,0,True,False,False,False,True,False,False,False,False,False,False,False
301,1,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
302,1,3,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.18029017645086096,0,0.6792945838081278,1,False,True,False,False,False,False,False,False,False,False,False,True
303,0,3,-0.7962859910387481,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
304,1,2,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,1,-0.5609748304808925,0,False,True,False,False,False,False,False,True,False,False,False,False
305,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
306,1,1,-2.1857311582876924,0.4327933656785018,2.0089333664952354,2.4029901895877646,1,1.299429290952638,1,False,False,True,False,False,True,False,False,False,False,False,False
307,1,1,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,1.5841789061771412,0,-0.5609748304808925,0,True,False,False,False,False,False,False,False,False,False,False,True
308,1,1,-0.9499856776813305,0.4327933656785018,-0.4736736092984604,1.5442457810799908,1,0.059159876663617626,0,True,False,False,False,False,True,False,False,False,False,False,False
309,0,2,0.04906228549545483,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,0,0.059159876663617626,1,True,False,False,False,False,False,False,False,False,False,False,True
310,1,1,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,0.49782998024351216,1,-0.5609748304808925,0,True,False,False,False,False,False,False,True,False,False,False,False
311,1,1,-0.41203677443229225,-0.47454519624983954,-0.4736736092984604,1.0259447039291216,1,-0.5609748304808925,0,True,False,False,False,False,True,False,False,False,False,False,False
312,1,1,-0.8731358343600393,1.340131927606843,2.0089333664952354,4.634416897040849,1,1.9195639980971482,0,True,False,False,False,True,False,False,False,False,False,False,False
313,0,2,-0.2583370877897099,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
314,0,3,-0.10463740114712752,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
315,0,2,1.0481102486722402,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0,0.6792945838081278,1,False,False,True,False,False,False,False,False,False,False,False,True
316,1,3,-0.2583370877897099,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,0,-0.5609748304808925,0,False,False,True,False,False,False,False,False,False,False,False,True
317,1,2,-0.41203677443229225,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
318,0,2,1.893458525206443,-0.47454519624983954,-0.4736736092984604,-0.36653603292675563,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
319,1,1,0.12591212881674602,-0.47454519624983954,2.0089333664952354,2.671117778445337,1,0.6792945838081278,0,False,False,True,False,False,True,False,False,False,False,False,False
320,1,1,0.8175607187083667,0.4327933656785018,0.7676298785983874,2.059693773056521,1,0.6792945838081278,0,True,False,False,False,False,False,False,True,False,False,False,False
321,0,3,-0.5657364610748746,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
322,0,3,-0.1814872444684187,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
323,1,2,0.04906228549545483,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,0,-0.5609748304808925,0,False,True,False,False,False,False,False,False,False,False,False,True
324,1,2,-0.5657364610748746,0.4327933656785018,0.7676298785983874,-0.06451572512800753,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
325,0,3,-0.10463740114712752,6.784163299176891,2.0089333664952354,0.7519458402879414,0,5.64037224096421,1,False,False,True,False,False,False,False,False,False,False,False,True
326,1,1,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,1,-0.5609748304808925,0,True,False,False,False,False,True,False,False,False,False,False,False
327,0,3,2.4314074284554814,-0.47454519624983954,-0.4736736092984604,-0.5228315422126077,0,-0.5609748304808925,1,False,False,True,False,False,False,False,False,False,False,False,True
328,1,2,0.5101613454232019,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,1,-0.5609748304808925,0,False,False,True,False,False,False,True,False,False,False,False,False
329,1,3,0.12591212881674602,0.4327933656785018,0.7676298785983874,-0.2351571990343002,0,0.6792945838081278,0,False,False,True,False,False,False,False,False,False,False,False,True
330,1,1,-1.0268355210026217,-0.47454519624983954,0.7676298785983874,0.5189714017894245,1,0.059159876663617626,0,True,False,False,False,True,False,False,False,False,False,False,False
331,1,3,-0.10463740114712752,1.340131927606843,-0.4736736092984604,-0.18029017645086096,0,0.6792945838081278,0,False,True,False,False,False,False,False,False,False,False,False,True
332,0,1,1.2402348569754682,-0.47454519624983954,-0.4736736092984604,-0.07458306872129913,1,-0.5609748304808925,1,False,False,True,False,False,True,False,False,False,False,False,False
333,0,1,0.6638610320657843,-0.47454519624983954,0.7676298785983874,2.441497778832105,1,0.059159876663617626,1,False,False,True,False,False,True,False,False,False,False,False,False
334,0,3,-1.0268355210026217,1.340131927606843,-0.4736736092984604,-0.2859972841804228,0,0.6792945838081278,1,False,False,True,False,False,False,False,False,False,False,False,True
335,1,1,-0.10463740114712752,0.4327933656785018,-0.4736736092984604,2.042579288947925,0,0.059159876663617626,0,False,False,True,False,False,False,False,False,False,False,False,True
